filename,projectname,country,version,date,formatted_date,crc,release,file_size,full_path
KB06103_US_0.1.30.241203_FD37_release_Open.bin,KB06103,US,0.1.30,241203,2003-12-24,FD37,release,78760,D:\Data\Document\ProductsLibrary\C线产品资料库\KB05114\KB06103\固件\release\KB06103_0.1.30.241203_release\US\KB06103_US_0.1.30.241203_FD37_release_Open.bin
KB06103_DE_0.1.32.241218_8B4E_release_Open.bin,KB06103,DE,0.1.32,241218,2018-12-24,8B4E,release,79332,D:\Data\Document\ProductsLibrary\C线产品资料库\KB05114\KB06103\固件\release\KB06103_0.1.32.241218_release\DE\KB06103_DE_0.1.32.241218_8B4E_release_Open.bin
KB06103_US_0.1.32.241218_2992_release_Open.bin,KB06103,US,0.1.32,241218,2018-12-24,2992,release,79068,D:\Data\Document\ProductsLibrary\C线产品资料库\KB05114\KB06103\固件\release\KB06103_0.1.32.241218_release\US\KB06103_US_0.1.32.241218_2992_release_Open.bin
KB06103_DE_0.1.40.250208_F2EE_release_Open.bin,KB06103,DE,0.1.40,250208,2008-02-25,F2EE,release,79836,D:\Data\Document\ProductsLibrary\C线产品资料库\KB05114\KB06103\固件\release\KB06103_0.1.40.250208_release\DE\KB06103_DE_0.1.40.250208_F2EE_release_Open.bin
KB06103_US_0.1.40.250208_B6AE_release_Open.bin,KB06103,US,0.1.40,250208,2008-02-25,B6AE,release,79572,D:\Data\Document\ProductsLibrary\C线产品资料库\KB05114\KB06103\固件\release\KB06103_0.1.40.250208_release\US\KB06103_US_0.1.40.250208_B6AE_release_Open.bin
KB05114_ALL_1.0.5.240918_release.bin,KB05114,ALL,1.0.5,240918,2018-09-24,,release,81320,D:\Data\Document\ProductsLibrary\C线产品资料库\KB05114\固件释放\0918-release\KB05114_ALL_1.0.5.240918_release.bin
KB05114_ALL_1.3.1.250529_F810_release_Open.bin,KB05114,ALL,1.3.1,250529,2029-05-25,F810,release,85016,D:\Data\Document\ProductsLibrary\C线产品资料库\KB05114\固件释放\KB05114_1.3.1.250529_release\ALL\KB05114_ALL_1.3.1.250529_F810_release_Open.bin
KB05114_ALL_1.3.2.250605_5D1_release_Open.bin,KB05114,ALL,1.3.2,250605,2005-06-25,5D1,release,85128,D:\Data\Document\ProductsLibrary\C线产品资料库\KB05114\固件释放\KB05114_1.3.2.250605_release\ALL\KB05114_ALL_1.3.2.250605_5D1_release_Open.bin
KB06006_DE_0.0.1.241008_beta.bin,KB06006,DE,0.0.1,241008,2008-10-24,,beta,62284,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\键盘\KB06006_0.0.1.241008_beta\DE\KB06006_DE_0.0.1.241008_beta.bin
KB06006_DE_0.0.1.241008_beta.bin,KB06006,DE,0.0.1,241008,2008-10-24,,beta,62284,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\键盘\KB06006_0.0.1.241008_beta\KB06006_0.0.1.241008_beta\DE\KB06006_DE_0.0.1.241008_beta.bin
KB06006_UK_0.0.1.241008_beta.bin,KB06006,UK,0.0.1,241008,2008-10-24,,beta,62284,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\键盘\KB06006_0.0.1.241008_beta\KB06006_0.0.1.241008_beta\UK\KB06006_UK_0.0.1.241008_beta.bin
KB06006_US_0.0.1.241008_beta.bin,KB06006,US,0.0.1,241008,2008-10-24,,beta,62280,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\键盘\KB06006_0.0.1.241008_beta\KB06006_0.0.1.241008_beta\US\KB06006_US_0.0.1.241008_beta.bin
KB06006_UK_0.0.1.241008_beta.bin,KB06006,UK,0.0.1,241008,2008-10-24,,beta,62284,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\键盘\KB06006_0.0.1.241008_beta\UK\KB06006_UK_0.0.1.241008_beta.bin
KB06006_US_0.0.1.241008_beta.bin,KB06006,US,0.0.1,241008,2008-10-24,,beta,62280,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\键盘\KB06006_0.0.1.241008_beta\US\KB06006_US_0.0.1.241008_beta.bin
KB06006_DE_0.0.2.241015_beta.bin,KB06006,DE,0.0.2,241015,2015-10-24,,beta,64924,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\键盘\KB06006_0.0.2.241015_beta\DE\KB06006_DE_0.0.2.241015_beta.bin
KB06006_UK_0.0.2.241015_beta.bin,KB06006,UK,0.0.2,241015,2015-10-24,,beta,64924,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\键盘\KB06006_0.0.2.241015_beta\UK\KB06006_UK_0.0.2.241015_beta.bin
KB06006_US_0.0.2.241015_beta.bin,KB06006,US,0.0.2,241015,2015-10-24,,beta,64924,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\键盘\KB06006_0.0.2.241015_beta\US\KB06006_US_0.0.2.241015_beta.bin
MS06006_ALL_0.0.1.241014_beta.bin,MS06006,ALL,0.0.1,241014,2014-10-24,,beta,55112,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06006\固件\beta\鼠标\MS06006_0.0.1.241014_beta\ALL\MS06006_ALL_0.0.1.241014_beta.bin
KB06007_DE_0.0.1.241114_beta.bin,KB06007,DE,0.0.1,241114,2014-11-24,,beta,67508,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\beta\KB06007_0.0.1.241114_beta\DE\KB06007_DE_0.0.1.241114_beta.bin
KB06007_DE_0.0.2.241118_beta.bin,KB06007,DE,0.0.2,241118,2018-11-24,,beta,67516,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\beta\KB06007_0.0.2.241118_beta\DE\KB06007_DE_0.0.2.241118_beta.bin
KB06007_DE_0.0.3.241126_9E02_beta_Open.bin,KB06007,DE,0.0.3,241126,2026-11-24,9E02,beta,67128,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\beta\KB06007_0.0.3.241126_beta\DE\KB06007_DE_0.0.3.241126_9E02_beta_Open.bin
KB06007_DE_0.0.3.241126_9F94_beta_Encrypt.bin,KB06007,DE,0.0.3,241126,2026-11-24,9F94,beta,67148,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\beta\KB06007_0.0.3.241126_beta\DE\KB06007_DE_0.0.3.241126_9F94_beta_Encrypt.bin
KB06007_DE_0.0.4.241127_9C1E_beta_Open.bin,KB06007,DE,0.0.4,241127,2027-11-24,9C1E,beta,67116,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\beta\KB06007_0.0.4.241127_beta\DE\KB06007_DE_0.0.4.241127_9C1E_beta_Open.bin
KB06007_DE_0.0.4.241127_9FBC_beta_Encrypt.bin,KB06007,DE,0.0.4,241127,2027-11-24,9FBC,beta,67136,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\beta\KB06007_0.0.4.241127_beta\DE\KB06007_DE_0.0.4.241127_9FBC_beta_Encrypt.bin
KB06007_DE_0.0.5.241129_AE64_beta_Open.bin,KB06007,DE,0.0.5,241129,2029-11-24,AE64,beta,67172,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\beta\KB06007_0.0.5.241129_beta\DE\KB06007_DE_0.0.5.241129_AE64_beta_Open.bin
KB06007_DE_0.0.5.241129_B1FB_beta_Encrypt.bin,KB06007,DE,0.0.5,241129,2029-11-24,B1FB,beta,67192,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\beta\KB06007_0.0.5.241129_beta\DE\KB06007_DE_0.0.5.241129_B1FB_beta_Encrypt.bin
KB06007_DE_0.0.6.250102_56AC_beta_Open.bin,KB06007,DE,0.0.6,250102,2002-01-25,56AC,beta,67608,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\beta\KB06007_0.0.6.250102_beta\DE\KB06007_DE_0.0.6.250102_56AC_beta_Open.bin
KB06007_DE_0.0.6.250102_56AC_release_Open.bin,KB06007,DE,0.0.6,250102,2002-01-25,56AC,release,67608,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06007\固件\release\KB06007_0.0.6.250102_release\DE\KB06007_DE_0.0.6.250102_56AC_release_Open.bin
KB06101_DE_0.2.20.240925_beta.bin,KB06101,DE,0.2.20,240925,2025-09-24,,beta,75916,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.20.240925_beta\DE\KB06101_DE_0.2.20.240925_beta.bin
KB06101_UK_0.2.20.240925_beta.bin,KB06101,UK,0.2.20,240925,2025-09-24,,beta,75840,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.20.240925_beta\UK\KB06101_UK_0.2.20.240925_beta.bin
KB06101_US_0.2.20.240925_beta.bin,KB06101,US,0.2.20,240925,2025-09-24,,beta,75672,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.20.240925_beta\US\KB06101_US_0.2.20.240925_beta.bin
KB06101_DE_0.2.20.240926_beta.bin,KB06101,DE,0.2.20,240926,2026-09-24,,beta,75792,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.20.240926_beta\DE\KB06101_DE_0.2.20.240926_beta.bin
KB06101_UK_0.2.20.240926_beta.bin,KB06101,UK,0.2.20,240926,2026-09-24,,beta,75708,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.20.240926_beta\UK\KB06101_UK_0.2.20.240926_beta.bin
KB06101_US_0.2.20.240926_beta.bin,KB06101,US,0.2.20,240926,2026-09-24,,beta,75548,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.20.240926_beta\US\KB06101_US_0.2.20.240926_beta.bin
KB06101_DE_0.2.24.241210_6368_beta_Open.bin,KB06101,DE,0.2.24,241210,2010-12-24,6368,beta,76192,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.24.241210_beta\DE\KB06101_DE_0.2.24.241210_6368_beta_Open.bin
KB06101_UK_0.2.24.241210_4739_beta_Open.bin,KB06101,UK,0.2.24,241210,2010-12-24,4739,beta,76104,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.24.241210_beta\UK\KB06101_UK_0.2.24.241210_4739_beta_Open.bin
KB06101_US_0.2.24.241210_3775_beta_Open.bin,KB06101,US,0.2.24,241210,2010-12-24,3775,beta,75940,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.24.241210_beta\US\KB06101_US_0.2.24.241210_3775_beta_Open.bin
KB06101_DE_0.2.25.241213_6770_beta_Open.bin,KB06101,DE,0.2.25,241213,2013-12-24,6770,beta,76208,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.25.241213_beta\DE\KB06101_DE_0.2.25.241213_6770_beta_Open.bin
KB06101_UK_0.2.25.241213_4E42_beta_Open.bin,KB06101,UK,0.2.25,241213,2013-12-24,4E42,beta,76120,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.25.241213_beta\UK\KB06101_UK_0.2.25.241213_4E42_beta_Open.bin
KB06101_US_0.2.25.241213_35B4_beta_Open.bin,KB06101,US,0.2.25,241213,2013-12-24,35B4,beta,75960,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\beta固件\KB06101_0.2.25.241213_beta\US\KB06101_US_0.2.25.241213_35B4_beta_Open.bin
KB06101_DE_0.2.26.250903_30FA_release_Open.bin,KB06101,DE,0.2.26,250903,2003-09-25,30FA,release,87384,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\release固件\KB06101_0.2.26.250903_release\DE\KB06101_DE_0.2.26.250903_30FA_release_Open.bin
KB06101_JP_0.2.26.250903_2D2_release_Open.bin,KB06101,JP,0.2.26,250903,2003-09-25,2D2,release,87140,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\release固件\KB06101_0.2.26.250903_release\JP\KB06101_JP_0.2.26.250903_2D2_release_Open.bin
KB06101_UK_0.2.26.250903_157D_release_Open.bin,KB06101,UK,0.2.26,250903,2003-09-25,157D,release,87300,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\release固件\KB06101_0.2.26.250903_release\UK\KB06101_UK_0.2.26.250903_157D_release_Open.bin
KB06101_US_0.2.26.250903_39D_release_Open.bin,KB06101,US,0.2.26,250903,2003-09-25,39D,release,87140,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\release固件\KB06101_0.2.26.250903_release\US\KB06101_US_0.2.26.250903_39D_release_Open.bin
KB06101_DE_0.2.18.240911_release.bin,KB06101,DE,0.2.18,240911,2011-09-24,,release,77020,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\量产固件\KB06101_0.2.18.240911_release\DE\KB06101_DE_0.2.18.240911_release.bin
KB06101_DE_0.2.18.240911_release_Encrypt.bin,KB06101,DE,0.2.18,240911,2011-09-24,,release,77040,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\量产固件\KB06101_0.2.18.240911_release\DE\KB06101_DE_0.2.18.240911_release_Encrypt.bin
KB06101_UK_0.2.18.240911_release.bin,KB06101,UK,0.2.18,240911,2011-09-24,,release,76940,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\量产固件\KB06101_0.2.18.240911_release\UK\KB06101_UK_0.2.18.240911_release.bin
KB06101_UK_0.2.18.240911_release_Encrypt.bin,KB06101,UK,0.2.18,240911,2011-09-24,,release,76960,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\量产固件\KB06101_0.2.18.240911_release\UK\KB06101_UK_0.2.18.240911_release_Encrypt.bin
KB06101_US_0.2.18.240911_release.bin,KB06101,US,0.2.18,240911,2011-09-24,,release,76772,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\量产固件\KB06101_0.2.18.240911_release\US\KB06101_US_0.2.18.240911_release.bin
KB06101_US_0.2.18.240911_release_Encrypt.bin,KB06101,US,0.2.18,240911,2011-09-24,,release,76792,D:\Data\Document\ProductsLibrary\C线产品资料库\KB06101\量产固件\KB06101_0.2.18.240911_release\US\KB06101_US_0.2.18.240911_release_Encrypt.bin
